id,title,company,location,job_description,job_url,salary,search_role,search_location,extracted_skills,skills_count,scraped_at
91614734,Assistant Engineer / Technician - Mechanical Design (Batam),Simatelex Manufactory Co Ltd,,"We are a leading OEM manufacturer of electrical household appliances for worldwide brand names. Based in Hong Kong, we have highly integrated production facilities in Guangdong Province and Batam, Indonesia.  We would like to invite high caliber individuals to fill the following vacancy:  Responsible for managing project development starting from design stage to mass production, handling product cost evaluation & performing feasibility study.  Bachelor Degree in Manufacturing, Mechanical, Industrial Engineering or related disciplines  At least 2 years experience in product development & project follow-up with consumer product manufacturing company  With experience in ISO9001, lean manufacturing and 6-Sigma is preferable  Possess knowledge of 3D CAD  Good command of both English and Mandarin  Knowledge in Chinese is advantageous  Candidates with more experience will be considered as Senior Engineer / Engineer, Mechanical Design  Interested parties please send your full resume in English including the detail description of the industry and product in your working experience, expected salary and date available to Human Resources Department by clicking ""Apply Now"" button.  For more details, please visit our web-site at www.simatelex.com.hk  The personal data collected in this Job Application (the “Data”) may be shared among other companies within our group and/or our related companies for the recruitment purpose, who may be involved in processing your job application and related matters. You may contact our Human Resources Department if you have any questions regarding the collection of your personal data.",https://id.jobstreet.com/id/job/91614734,,web,indonesia,['r'],1,2026-04-20T20:52:09.595034
91614672,Junior IT Business Analyst,PT Accelist Lentera Indonesia,,"Job Responsibilities:  Gather and analyze business requirements from internal and external stakeholders.  Translate business needs into technical documents such as BRD, SRS, FSD, User Manuals, or mockup wireframes.  Conduct analysis and design for web and mobile applications aligned with business processes.  Coordinate with development and QA teams to ensure the system meets initial requirements and design specifications.  Provide support during user acceptance testing (UAT) and assist users in understanding the developed solutions.  Collaborate with Project Managers, Developers, and Designers to ensure smooth project implementation.  Engage directly with users to ensure the system delivers an optimal UI/UX design.  Create functional and technical documentation to support system development and implementation.  Proactively provide feedback and recommendations for system improvements.     Requirements:  Bachelor’s degree in Information Systems, Computer Science, or other IT-related fields.  Minimum 1 years of experience as a Business Analyst or in a related role.  Fresh graduate are welcome to apply  Strong analytical, conceptual design, and problem-solving skills.  Experience with application development life cycle, especially in .NET environments and Microsoft Azure is an advantage.  Proven experience in analyzing and designing web and/or mobile application systems.  Proficiency in MySQL or SQL Server for data analysis and system requirements.  Good sense of UI/UX and effective communication skills, particularly when interacting with clients.  Passionate about IT, a team player, quick learner, and able to work under pressure. Experience in automation testing is a plus.  Placement : Sunter, Jakarta Utara",https://id.jobstreet.com/id/job/91614672,Rp 6.000.000 – Rp 7.500.000 per month,web,indonesia,"['azure', 'sql', 'r', 'mysql']",4,2026-04-20T20:52:15.137985
91622382,IT QA Manual,PT Indocyber Global Teknologi,,"Job Description   Contract Type: PKWT (12 Months) Industry: Banking Working System: Full WFO   Perform testing on mobile and web applications, especially banking or financial service applications, to ensure functionality, reliability, and usability.  Execute test cases, test scenarios based on business and technical requirements.  Participate in test planning, test execution, defect reporting, and test result documentation.  Identify, document, and track bugs using defect management tools.  Minimum Qualifications   Minimum 2 year of experience in mobile application testing, in banking industry/company.  Deep knowledge of the banking industry and banking business processes.  Proficient in database concepts and able to write basic to intermediate MySQL queries.  Deep knowledge in SQL, Postman API, Jmeter, and Katalon (plus point).  Experience in testing mobile applications (Android and/or iOS).  Available to join ASAP or 2 weeks notice",https://id.jobstreet.com/id/job/91622382,,web,indonesia,"['android', 'sql', 'r', 'mysql', 'ios']",5,2026-04-20T20:52:21.362121
91613904,Digital Marketing,Saban Group Indonesia,,"Peluang   Kami mencari Spesialis Pemasaran Digital yang berdedikasi untuk bergabung dengan tim kami di Saban Group Indonesia di Malang, Jawa Timur. Dalam peran ini, Anda akan memainkan peran penting dalam mengembangkan dan menerapkan strategi pemasaran digital yang inovatif dan efektif untuk memaksimalkan visibilitas merek dan mendorong pertumbuhan bisnis.  Tanggung Jawab  Merancang dan menerapkan kampanye pemasaran digital terintegrasi di berbagai saluran seperti mesin pencari, media sosial, dan situs web.  Mengoptimalkan konten dan strategi SEO untuk meningkatkan peringkat, visibilitas, dan lalu lintas ke situs web perusahaan.  Mengelola kampanye iklan berbayar seperti Google Ads, Facebook Ads, dan platform serupa untuk mencapai tujuan pemasaran.  Menganalisis dan melaporkan kinerja kampanye digital, memberikan wawasan, dan menyarankan perbaikan berdasarkan data.  Berkolaborasi dengan tim Kreatif dan Pengembangan Web untuk menciptakan konten digital yang menarik dan efektif.  Terus mempelajari tren dan perkembangan terbaru dalam pemasaran digital untuk mempertahankan keunggulan kompetitif.  Kualifikasi  Gelar di bidang Pemasaran, Komunikasi, atau bidang terkait.  Minimum 1 tahun pengalaman dalam peran Pemasaran Digital yang terbukti.  Mahir dalam menggunakan platform periklanan digital seperti Google Ads, Facebook Ads, dan lainnya.  Pengetahuan yang kuat tentang strategi SEO, optimasi konten, dan analitik web.  Kemampuan analitis yang kuat untuk mengukur dan mengoptimalkan kinerja kampanye.  Kreativitas dan kemampuan berfikir di luar kotak untuk merancang kampanye yang inovatif.  Keterampilan komunikasi yang baik untuk berkolaborasi dengan pemangku kepentingan internal.",https://id.jobstreet.com/id/job/91613904,,web,indonesia,"['r', 'git']",2,2026-04-20T20:52:26.900844
91613142,Fullstack Developer,PT Mitra Solusi Lelang,,"The Fullstack Developer/Engineer is responsible for designing, developing, and maintaining end-to-end software solutions based on business requirements. This role works across frontend and backend technologies, ensuring efficient, high-quality code, functional software, and seamless collaboration with QA, stakeholders, and cross-functional teams.  Key Responsibilities:  Build technical solutions in accordance with available requirement documents.  Develop frontend applications for mobile and web using React Native, React JS, Next JS, and TypeScript.  Develop backend applications using Node.js, XState, and TypeScript.  Develop reporting processes using Python.  Maintain software and fix issues that arise after development.  Maintain unit tests to ensure adequate coverage according to standards.  Write efficient code and perform initial testing to ensure functionality.     Qualifications:  Proven experience as a Fullstack Developer or similar role.  Strong proficiency in frontend frameworks including React Native, React JS, Next JS, and TypeScript.  Experience with backend development using Node.js, XState, and TypeScript.  Experience in Python for reporting and data-related processes.  Knowledge of unit testing and software maintenance best practices.  Ability to write efficient, maintainable code and perform initial functional testing.  Strong collaboration and communication skills in English, working effectively with QA and stakeholders.     Placements: Head Office Adira Finance, Jakarta Selatan",https://id.jobstreet.com/id/job/91613142,,web,indonesia,"['typescript', 'python', 'react', 'r']",4,2026-04-20T20:52:32.228930
91612402,Junior Fullstack Programmer (Springboot),PT ABISHAR TECHNOLOGIES INDONESIA,,"Available to join ASAP is a must  Develop and maintain web applications using Spring Boot (backend) and React.js (frontend)  Collaborate with cross-functional teams (PM, QA, UI/UX) to deliver high-quality features  Write clean, maintainable, and efficient code  Participate in code reviews, testing, and debugging  Assist in system design and implementation  Requirements:  1–2 years of experience as a Fullstack Developer (fresh graduates are welcome)  Hands-on experience or project exposure in Java Spring Boot and React.js  Strong understanding of REST API development  Familiar with databases (MySQL / PostgreSQL / etc.)  Basic understanding of Git version control  Willing to learn, proactive, and able to work in a team",https://id.jobstreet.com/id/job/91612402,Rp 7.000.000 – Rp 8.000.000 per month,web,indonesia,"['java', 'sql', 'postgresql', 'react', 'r', 'mysql', 'spring boot', 'git']",8,2026-04-20T20:52:51.535178
91612339,Fullstack Developer,PT Nusantara Duta Solusindo (NDS),,"PT. Nusantara Duta Solusindo is seeking Fullstack Developer to join and strengthen our team. We are looking for a candidate who is passionate about technology, has a strong analytical mindset, excels in problem-solving, and has a proven track record in developing effective software solutions for complex systems.     Technical Skills  Backend Development:  1. Strong proficiency in Java and Spring Boot for building scalable, secure RESTful APIs and microservices.  2. Experience with Spring Security, JPA/Hibernate, and API integration with third-party or internal systems.  3. Proficient in Oracle SQL, including writing optimized queries, stored procedures, and schema design.  Frontend Development:  1. Proficiency in JavaScript and TypeScript.  2. Hands-on experience with Angular, ReactJS, or NextJS frameworks.  3. Strong understanding of responsive design, UI/UX best practices, and state management  Search & Analytics:  1. Experience using Elasticsearch for search indexing and analytics.  2. Familiarity with Kibana or similar tools for monitoring and visualization.  DevOps & CI/CD:  1. Working knowledge of Docker for containerization and deployment of microservices.  2. Experience configuring GitLab CI/CD pipelines for automated testing, building, and deployment.  3. Familiarity with Ansible for configuration management and infrastructure automation.  4. Understanding of Linux system administration, systemd service management, and deployment on Tomcat or similar servers.  Performance & Monitoring:  1. Experience using Application Performance Monitoring (APM) tools such as Jennifer, New Relic, or Dynatrace for diagnostics and performance optimization.  Soft Skills:  Strong analytical, problem-solving, and debugging abilities.  Excellent communication and collaboration skills.  Commitment to writing clean, maintainable, and well-documented code.  Self-motivated, adaptable, and eager to learn new technologies.  Ability to work independently and as part of a cross-functional team.     Preferred Qualifications (Nice to Have):  Experience with cloud platforms (AWS, Azure, or GCP).  Familiarity with microservices architecture, distributed systems, and API Gateway patterns.  Strong understanding of software design patterns and architectural principles.  Experience working with banking systems or other secure, transaction-heavy applications.  Familiarity with JIRA, Confluence, or similar tools for Agile project management and documentation.  Knowledge of Git branching strategies.",https://id.jobstreet.com/id/job/91612339,,web,indonesia,"['azure', 'agile', 'aws', 'java', 'angular', 'sql', 'javascript', 'scala', 'linux', 'docker', 'gcp', 'typescript', 'elasticsearch', 'react', 'r', 'spring boot', 'git']",17,2026-04-20T20:52:59.066313
91594384,Sales Representatif,Neurasphres,,"Lead Generation: Proactively identify and prospect B2B clients, startups, and SMEs that need a digital upgrade (Websites & AI tools).  Outreach Strategy: Execute ""Gen Z-approved"" outreach through LinkedIn, cold emailing, and networking events to build a robust sales pipeline.  Solution Pitching: Conduct discovery calls and presentations to understand client pain points and propose Neuraspheres’ custom digital solutions.  Relationship Management: Act as a bridge between the client and our technical team (CTO & CFO) to ensure project requirements are aligned.  Market Analysis: Stay updated on the latest trends in AI and Web Dev to effectively communicate our competitive edge.  Closing: Manage the full sales cycle from initial contact to contract signing.",https://id.jobstreet.com/id/job/91594384,Rp 3.500.000 – Rp 5.000.000 per month,web,indonesia,"['r', 'git']",2,2026-04-20T20:53:04.531137
91610893,Operations Director: Hyperscale Data Center&Critical Facilities (Multiple sites),"VISTAS TECHNOLOGY CO., LTD.",,"Director of Data Center Operations (Country Head)  📍 GIIC / KIIC, West Java, Indonesia 🕒 Full-time, Permanent  Role  Lead multi-site hyperscale data center operations across the GIIC and KIIC campuses in Indonesia. Own uptime, critical facilities performance (power and cooling), and infrastructure readiness, while serving as the senior interface with hyperscale clients, utilities, and government authorities. Requires an electrical engineering background and strong English fluency. Reports to the Group CEO in Singapore.  Key Responsibilities  Lead 24×7 mission-critical operations across multiple campuses  Own uptime, reliability, and SLA performance  Oversee power infrastructure readiness, including grid coordination and capacity planning  Act as senior interface for hyperscale clients and colo customers  Support campus expansion, commissioning, and operational handover  Establish and enforce MOP / SOP / EOP governance and operational standards  Lead large-scale technical teams, vendors, and contractors  Coordinate with utilities, regulators, and local authorities  Requirements  10+ years in hyperscale or large-scale data center operations  Proven experience leading multi-site / campus operations (100MW+ preferred)  Strong expertise in:  HV / MV / LV systems, substations, UPS, generators  Cooling systems and critical facilities infrastructure  Experience working with utilities, regulators, and government authorities  Proven client-facing experience with hyperscalers / colo customers  Demonstrated leadership of large technical teams and service providers  Degree in Electrical Engineering or related field (preferred)  Target Background  Candidates from leading hyperscale and colocation operators, including: Amazon Web Services, Microsoft, Google, Meta Platforms, Equinix, Digital Realty, GDS Holdings, AirTrunk, ST Telemedia Global Data Centres, NTT Global Data Centers, Princeton Digital Group  Not Suitable For  Candidates with primarily IT, cloud, or network operations backgrounds  Non-hyperscale or non-mission-critical facility leadership roles",https://id.jobstreet.com/id/job/91610893,"Rp 170,000,000 – Rp 250,000,000 per month",web,indonesia,"['java', 'r', 'git']",3,2026-04-20T20:53:10.157894
91610665,Software Engineer,PT Limin Marine & Offshore,,"Key Responsibilities  Assist in designing, developing, testing, and maintaining ERP-related web applications using Node.js, Vue.js, and Express.js.  Collaborate with front-end developers, UI/UX designers, and system analysts during ERP module development.  Write clean, structured, and maintainable code under guidance from senior developers.  Support integration between ERP modules and third-party APIs or internal systems (Finance, HR, Procurement, Inventory).  Perform debugging, basic testing, and resolve minor application issues.  Assist in preparing and updating technical documentation.  Provide support during deployment and troubleshoot ERP applications when required.  Help monitor system performance and escalate issues when necessary.  Requirements  Bachelor’s degree in Computer Science, Information Technology, or related field.  1–3 years of experience in web development (fresh graduates with strong portfolio are welcome).  Familiar with JavaScript, Node.js, Vue.js, and Express.js.  Understanding of RESTful API concepts.  Basic knowledge of relational databases (MySQL or PostgreSQL).  Familiar with Git version control.  Understanding of ERP systems or business process modules is a strong advantage.  Strong logical thinking and problem-solving skills.  Nice to Have  Experience working on ERP, accounting, HRIS, or inventory systems.  Basic understanding of system integration and API documentation.  Familiarity with deployment processes or Linux server environment.",https://id.jobstreet.com/id/job/91610665,Rp 7.500.000 – Rp 11.000.000 per month,web,indonesia,"['java', 'sql', 'javascript', 'scala', 'linux', 'express', 'postgresql', 'r', 'mysql', 'vue', 'git']",11,2026-04-20T20:53:17.552843
91610620,AI Imaging Intern,Jonas Photo,,"Qualifications  Currently enrolled as an active student (minimum 4th semester) in Photography, Visual Communication Design, Multimedia, or a related field  Demonstrated interest and basic understanding of Artificial Intelligence applications in photography and visual imaging  Familiar with AI visual tools (such as Midjourney, DALL·E, Stable Diffusion, or similar)  Understanding of prompting techniques to generate relevant and high-quality visual outputs  Able to refine and enhance AI-generated images using editing software (Adobe Photoshop, Lightroom, or similar)  Strong visual sense, including composition, color, and overall aesthetics  Detail-oriented with good analytical thinking  Able to work independently as well as collaboratively in a team environment  Proactive, communicative, and eager to learn  Having a portfolio related to AI visual or photography is a plus",https://id.jobstreet.com/id/job/91610620,,web,indonesia,['r'],1,2026-04-20T20:53:24.256368
91610604,Frontend Developer,BALIMMO DEVELOPMENT GROUP,,"Balimmo is a real estate group based in Bali operating across villa management, construction, and agency services. Each business line has its own digital presence: 3 public-facing websites, 2 mobile applications, and 3 internal software platforms — all built in-house with Next.js, Laravel, and Flutter.  We have a dedicated UI/UX designer who handles visual design in Figma. This role is the bridge between that design and what users actually experience. You implement, refine, challenge, and make it real — and you bring data to back up your decisions.  Job Description: –   Collaborate closely with the UI/UX designer: bring your technical perspective to improve navigation flows, interaction patterns, and branding consistency before designs are finalized  –   Implement Figma designs into production-quality front-end code across all Balimmo platforms: 3 websites, 2 mobile apps, 3 internal tools  –   Build and maintain a unified design system — components, tokens, and interaction states — consistent across all products  –   Integrate front-end work with back-end developers: handle API connections, loading states, error handling, and real data rendering  –   Configure and maintain SEO structure and analytics tracking so the marketing team can accurately measure traffic, leads, and conversions  –   Run user testing and experimentation (A/B tests, conversion funnels, heatmaps) to validate UI decisions with data rather than assumptions  –   Optimize existing interfaces for performance, responsiveness, and accessibility  What matters most:  –   You see immediately when something does not look or feel right — spacing, hierarchy, interaction — and you know how to fix it  –   You are attentive to detail without being paralyzed by perfectionism: you ship, then improve  –   You can produce a clean, on-brand UI for a new feature quickly when needed — not perfect, but solid and consistent  –   You bring recommendations and raise concerns about design choices that could hurt usability or branding  –   You back your UI decisions with data — you use analytics, user feedback, and test results, not just personal preference  –   You understand how SEO and tracking tools work, and you configure them correctly so the marketing team has reliable data  Requirement: –   Strong Tailwind CSS — you work with utility classes fluently across responsive layouts  –   React / Next.js for web, Flutter for mobile — both are actively used  –   Experience building or contributing to a production design system  –   Hands-on experience with analytics tools (GA4, Mixpanel, or equivalent) and SEO fundamentals  –   Familiarity with A/B testing tools and conversion rate optimization practices  –   Bonus: Storybook, Radix UI, shadcn/ui, Framer Motion, or similar  - Must be able to speak English both written and oral",https://id.jobstreet.com/id/job/91610604,Rp 5.000.000 – Rp 7.000.000 per month,web,indonesia,"['flutter', 'react', 'r', 'git']",4,2026-04-20T20:53:30.735473
91610561,Internship IT Programmer,PT Limin Marine & Offshore,,"Job Description  Assist in designing, developing, testing, and maintaining web applications using JavaScript technologies (Node.js, Vue.js, Express.js).  Support collaboration with front-end developers, UI/UX designers, and system analysts during development activities.  Help write clean and readable code under guidance from senior developers.  Assist in integrating applications with third-party APIs and internal systems.  Support debugging, basic testing, and fixing minor bugs.  Help prepare and update technical documentation.  Provide support during deployment and application troubleshooting when required.  Job Requirements  Currently pursuing or recently completed a Diploma/Bachelor’s degree in Computer Science, Information Technology, or a related field.  Basic understanding of JavaScript and web development concepts.  Familiar with or willing to learn frameworks such as Vue.js, Express.js, or React.js.  Basic knowledge of software development principles and logical thinking.  Familiarity with databases is a plus (MySQL, PostgreSQL, or MongoDB).  Basic understanding of RESTful APIs is an advantage.  Familiar with Git or other version control tools is a plus.  Willing to learn, proactive, and detail-oriented.  Able to work independently with supervision and collaborate in a team.  Basic communication skills in English (written and verbal).",https://id.jobstreet.com/id/job/91610561,,web,indonesia,"['java', 'mongodb', 'sql', 'javascript', 'express', 'postgresql', 'react', 'r', 'mysql', 'vue', 'git']",11,2026-04-20T20:53:36.594533
91586241,Digital Transformation Lead (IT Supervisor),Bintangdelapan Group,,"We are seeking an experienced IT professional to lead infrastructure management and drive digital transformation. This role combines hands‑on expertise in IT operations with leadership in software development and AI‑driven innovation.   Qualifications:  Minimum Bachelor's Degree in IT, Computer Science, Information Systems, or a related field.  Have a minimum of 5 years of experience in the field of IT Infrastructure / IT Operations and SOftware Development  Proven skills in software development (website, internal systems, POS).  Proficiency in MySQL database management and Laravel framework for web applications.  Knowledge and practical use of AI tools for IT digitalization.  Understand servers, networking, databases, and cloud platforms  Experience with VMware, Windows Server, Linux, backup systems.  Familiarity with ERP (SAP or similar).  Experience with MikroTik routers and network configuration.  Strong analytical, problem‑solving, and communication skills.     Duties and Responsibilities:  Manage and maintain IT infrastructure (servers, networks, storage, CCTV).  Lead software development for internal systems (HRIS, Purchasing, POS) and company website.  Drive AI‑based digitalization projects to enhance efficiency and business transformation.  Ensure system stability through monitoring, backups, and updates.  Provide technical support and administer Office 365, Active Directory.  Safeguard network security (firewalls, VPNs, IT policies).  Oversee IT projects (system upgrades, migrations, new technologies).  Manage IT assets and lifecycle.",https://id.jobstreet.com/id/job/91586241,,web,indonesia,"['sql', 'linux', 'r', 'mysql', 'git']",5,2026-04-20T20:53:42.006918
91608083,Front Office,TIKI Makassar,,"Kualifikasi Sales Counter:  Pendidikan minimal Diploma  Komunikatif, inisiatif, beretika baik, dinamis dan berdedikasi tinggi  Dapat bekerjasama & berinteraksi dengan tim & lingkungan kerja  Berpenampilan rapih  Dapat bekerja di bawah tekanan  Familiar menggunakan Aplikasi Web dan Ms. Office",https://id.jobstreet.com/id/job/91608083,Rp 3.700.000 – Rp 4.200.000 per month,web,indonesia,['r'],1,2026-04-20T20:53:46.750587
91603414,Threat and Vulnerability Management,Kop. Nusantara,,"Responsibilities  Execute vulnerability scans (network, host, web, container, SCA) and ensure asset coverage.  Analyze and prioritize findings using CVSS, KEV, EPSS, and business impact.  Track remediation, manage exceptions, and coordinate fixes with Infra/Dev/DB teams.  Verify remediation via re-scan and support audit documentation.  Monitor metrics (patch compliance, SLA, vulnerability aging).  Support DevSecOps scanning in CI/CD (SCA, container, basic SAST/DAST).  Requirements  2–5 years in Vulnerability Management / VA / Blue Team.  Experience with tools like Nessus, Qualys, or OpenVAS.  Strong understanding of CVSS, OWASP Top 10, and remediation practices.  Basic Windows/Linux and networking knowledge.  Familiar with ITSM and reporting.  Nice to Have  Experience with CI/CD security scanning.  Familiar with KEV / EPSS prioritization.  Basic scripting (Python/Bash).  Experience in ISO 27001 or regulated environments.",https://id.jobstreet.com/id/job/91603414,,web,indonesia,"['linux', 'bash', 'python', 'r']",4,2026-04-20T20:53:52.397025
91599722,Admin Marketing,PT BALANCE BUSINESS TECHNOLOGY,,"Kualifikasi  Perempuan/ Laki laki  Wajib Menggunakan Accurate  Disiplin  Bertanggung Jawab     Job Descriptions  Melakukan kegiatan administrasi terkait kampanye pemasaran.  Mengelola dan memelihara database pelanggan serta mengupdate data secara teratur.  Memonitor kinerja kampanye pemasaran dan menyediakan laporan analisis.  Mendukung dalam penyusunan materi promosi dan konten pemasaran, termasuk desain grafis dan penulisan copywriting.  Mengelola kehadiran online perusahaan melalui platform media sosial dan situs web.  Berkoordinasi dengan tim pemasaran dan pihak terkait lainnya untuk mengimplementasikan strategi pemasaran yang terpadu.  Menjaga up-to-date dengan tren dan perkembangan terkini dalam industri pemasaran.     Job Requirements  WAJIB BISA APLIKASI ACCURATE DAN MICROSOFT EXCEL  Pendidikan Minimal S1 bidang pemasaran / sales  Memiliki pengetahuan mendalam tentang konsep pemasaran dan strategi promosi.  Mahir menggunakan perangkat lunak dan alat analisis pemasaran.  Kemampuan menulis konten pemasaran yang menarik dan berbahasa Indonesia dengan baik dan benar.  Kreatif, inovatif, dan mampu berpikir strategis dalam mengembangkan kampanye pemasaran.",https://id.jobstreet.com/id/job/91599722,Rp 4.000.000 – Rp 5.000.000 per month,web,indonesia,['r'],1,2026-04-20T20:53:57.601039
91599628,Staff Digital Marketing,PT Villa Butik Development,,"Gambaran Umum Pekerjaan PT Villa Butik Development, sebuah perusahaan properti terkemuka di Bandung, sedang mencari Staff Digital Marketing yang berpengalaman untuk bergabung dengan tim pemasaran kami. Dalam peran ini, Anda akan bertanggung jawab untuk mengembangkan dan mengelola strategi pemasaran digital yang inovatif untuk memperkenalkan dan mempromosikan portofolio properti kami kepada audiens yang relevan.  Tanggung Jawab Utama  Merancang dan mengimplementasikan kampanye pemasaran digital terintegrasi, termasuk iklan berbayar, konten media sosial, dan strategi SEO/SEM.  Facebook ads dan Google Ads  Menganalisis data dan menyusun laporan kinerja untuk mengidentifikasi tren dan wawasan yang dapat digunakan untuk mengoptimalkan strategi pemasaran digital.  Berkolaborasi dengan tim Penjualan dan Perencanaan untuk memahami kebutuhan pelanggan dan mengembangkan solusi pemasaran yang efektif.  Memantau tren industri dan teknologi digital terbaru, serta mengimplementasikan strategi inovatif untuk meningkatkan visibilitas merek dan keterlibatan pelanggan.  Mengelola anggaran pemasaran digital dan memastikan pemanfaatan sumber daya secara efektif dan efisien.  Keterampilan, Kualifikasi, dan Pengalaman yang Dibutuhkan  Gelar sarjana dalam Pemasaran, Komunikasi, Bisnis, atau bidang terkait.  Minimal 3 tahun pengalaman dalam peran digital marketing atau pemasaran di industri properti atau konsumen.  Punya sertifikasi Facebook ads dan google ads  Pemahaman komprehensif tentang strategi pemasaran digital, termasuk iklan berbayar, optimisasi mesin pencari, pemasaran media sosial, dan analitik web.  Kemampuan untuk menganalisis data, membuat laporan, dan mengukur kinerja kampanye pemasaran.  Kreatif, inovatif, dan kemampuan beradaptasi dengan cepat dalam lingkungan yang terus berubah.  Keterampilan komunikasi yang baik, kemampuan untuk berkolaborasi dengan tim lintas-fungsi.  Manfaat Bekerja di PT Villa Butik Development  Gaji kompetitif dan bonus kinerja berdasarkan pencapaian.  Pengembangan karier dan pelatihan yang komprehensif untuk mendukung pertumbuhan profesional Anda.  Asuransi kesehatan dan program kesejahteraan karyawan yang menarik.  Lingkungan kerja yang dinamis dan kolaboratif yang mendorong inovasi.  Kesempatan untuk terlibat dalam proyek pengembangan properti yang menarik dan bergengsi.  Tentang PT Villa Butik Development PT Villa Butik Development adalah perusahaan properti terkemuka di Bandung yang telah dikenal luas karena pengembangan proyek-proyek residensial dan komersial berkualitas tinggi. Didirikan pada tahun 2005, kami telah membangun reputasi sebagai pengembang terkemuka di Jawa Barat yang menawarkan gaya hidup mewah dan modern bagi pelanggan kami. Kami bangga akan komitmen kami terhadap inovasi, kualitas, dan kepuasan pelanggan, yang tercermin dalam setiap proyek yang kami luncurkan.   Segera lamar posisi menarik ini dan bergabunglah dengan tim inovatif kami di PT Villa Butik Development!",https://id.jobstreet.com/id/job/91599628,Rp 4.000.000 – Rp 5.000.000 per month,web,indonesia,"['r', 'git']",2,2026-04-20T20:54:03.370306
91599051,IT Programmer (Internship),PT Prakarsa Alam Segar,,"Requirements:  Bachelor’s Degree in Computer Science, Information Systems, or related fields  Ready to work on-site (Mon to Fri) at Pondok Ungu, Bekasi     Qualification:  Strong understanding of fullstack programming and data processing  Comfortable with basic PHP OOP  Familiar with HTML, CSS, and JavaScript  Basic knowledge of Laravel framework (hands-on project experience with Laravel is a strong advantage)  Love exploring data & building digital solutions     What You’ll Be Learning & Doing:  Be part of our digitalization projects and make cool ideas happen",https://id.jobstreet.com/id/job/91599051,,web,indonesia,"['java', 'php', 'javascript', 'r', 'git']",5,2026-04-20T20:54:08.764655
